node_id,skill_tag,question,question_type,difficulty,answer_key
,计算机网络,（iii） 如何进⾏⼦⽹划分？,technical,medium,"通过⼦⽹掩码划分出⽹络号和主机号，那实际上⼦⽹掩码还有⼀个作⽤，那就是划分⼦⽹。
⼦⽹划分实际上是将主机地址分为两个部分：⼦⽹⽹络地址和⼦⽹主机地址。形式如下：
假设对  C 类地址进⾏⼦⽹划分，⽹络地址  192.168.1.0 ，使⽤⼦⽹掩码  255.255.255.192  对其进⾏⼦⽹划分。
C 类地址中前  24 位是⽹络号，最后  8 位是主机号，根据⼦⽹掩码可知从  8 位主机号中借⽤  2 位作为⼦⽹号（ 对应
4个⼦⽹） 。
划分后的 4个⼦⽹如下："
,计算机网络,那么公有 IP地址由谁管理呢？,technical,easy,"私有  IP 地址通常是内部的  IT ⼈员管理，公有  IP 地址是由  ICANN  组织管理，中⽂叫「互联⽹名称与数字地址分配
机构」。  IANA  是 ICANN  的其中⼀个机构，它负责分配互联⽹  IP 地址，是按州的⽅式层层分配。"
,计算机网络,可分配地址变多,technical,easy,"IPv6 可⾃动配置，即使没有  DHCP  服务器也可以实现⾃动分配 IP地址，真是便捷到即插即⽤啊。
IPv6 包头包⾸部⻓度采⽤固定的值  40 字节，去掉了包头校验和，简化了⾸部结构，减轻了路由器负荷，⼤  ⼤提⾼了
传输的性能。
IPv6 有应对伪造  IP 地址的⽹络安全功能以及防⽌线路窃听的功能，⼤⼤提升了安全性。"
,计算机网络,IPV6相⽐IPV4的⾸部改进,technical,medium,"取消了⾸部校验和字段：
因为在数据链路层和传输层都会校验，因此  IPv6 直接取消了  IP 的校验。
取消了分⽚ /重新组装相关字段：
分⽚与重组是耗时的过程， IPv6 不允许在中间路由器进⾏分⽚与重组，这  种操作只能在源与⽬标主机，这将⼤⼤
提⾼了路由器转发的速度。
取消选项字段：
选项字段不再是标准  IP ⾸部的⼀部分了，但它并没有消失，⽽是可能出现在  IPv6 ⾸部中的  「下⼀个⾸部」指出的
位置上。删除该选项字段使的  IPv6 的⾸部成为固定⻓度的  40 字节。"
,计算机网络,ARP是如何知道对⽅的 MAC地址的呢？ ARP 是借助  ARP 请求与  ARP 响应两种类型的包确定  MAC  地址的。,technical,medium,"主机会通过⼴播发送  ARP 请求，这个包中包含了想要知道的  MAC  地址的主机  IP 地址。
当同个链路中的所有设备收到  ARP 请求时，会去拆开  ARP 请求包⾥的内容，如果  ARP 请求包中的⽬标  IP 地址与
⾃⼰的  IP 地址⼀致，那么这个设备就将⾃⼰的  MAC  地址塞⼊  ARP 响应包返回给主机。
操作系统通常会把第⼀次通过  ARP 获取的  MAC  地址缓存起来，以便下次直接从缓存中找到对应  IP 地址的  MAC  地
址。  不过， MAC  地址的缓存是有⼀定期限的，超过这个期限，缓存的内容将被清除。"
,计算机网络,络 都要配⼀个  DHCP 服务器？,technical,medium,"为了解决这⼀问题，就出现了  DHCP  中继代理。有了  DHCP  中继代理以后，对不同⽹段的  IP 地址分配也  可以由⼀
个 DHCP 服务器统⼀进⾏管理。
DHCP  客户端会向  DHCP  中继代理发送  DHCP  请求包，⽽  DHCP  中继代理在收到这个⼴播包以后，再以单播的形
式发给  DHCP 服务器。
服务器端收到该包以后再向  DHCP  中继代理返回应答，并由  DHCP  中继代理将此包⼴播给  DHCP  客户端  。
因此， DHCP 服务器即使不在同⼀个链路上也可以实现统⼀分配和管理 IP地址。"
,计算机网络,那不是  N 个私有  IP 地址，你就要  N 个公有  IP 地址？这怎么就缓解了  IPv4 地址耗尽的问题？这不瞎扯吗？,technical,medium,"确实是，普通的  NAT 转换没什么意义。  由于绝⼤多数的⽹络应⽤都是使⽤传输层协议  TCP 或 UDP  来传输数据
的。  因此，可以把  IP 地址  + 端⼝号⼀起进⾏转换。  这样，就⽤⼀个全球  IP 地址就可以了，这种转换技术就叫⽹
络地址与端⼝转换  NAPT。
来看看下⾯的图解：
图中有两个客户端  192.168.1.10  和 192.168.1.11  同时与服务器  183.232.231.172  进⾏通信，并且这两个客户端的
本地端⼝都是  1025。 此时，两个私有  IP 地址都转换  IP 地址为公有地址  120.229.175.121 ，但是以不同的端⼝号
作为区分。
于是，⽣成⼀个  NAPT  路由器的转换表，就可以正确地转换地址跟端⼝的组合，令客户端  A、B 能同时与服务器之
间进⾏通信。  这种转换表在  NAT 路由器上⾃动⽣成。例如，在  TCP 的情况下，建⽴  TCP 连接⾸次握⼿时的  SYN
包⼀经发出，  就会⽣成这个表。⽽后⼜随着收到关闭连接时发出  FIN 包的确认应答从表中被删除。"
,计算机网络,主机不能收到数组包，怎么管理是否是在⼀组呢？,technical,medium,"那么，就需要  IGMP  协议了。
IGMP   是因特⽹组管理协议，⼯作在主机（组播成员） 和最后⼀跳路由之间，如上图中的蓝⾊部分。
IGMP 报⽂向路由器申请加⼊和退出组播组，默认情况下路由器是不会转发组播包到连接中的主机，除⾮主机通过
IGMP  加⼊到组播组，主机申请加⼊到组播组时，路由器就会记录  IGMP  路由器表，路由器后续就会转  发组播包到 对
应的主机了。
IGMP  报⽂采⽤  IP 封装， IP 头部的协议号为  2，⽽且  TTL 字段值通常为  1，因为  IGMP  是⼯作在主机与连接的路由
器之间。"
,计算机网络,⽹段中仍有该组播组,technical,medium,"（i） 主机  1 要离开组  224.1.1.1 ，发送  IGMPv2  离组报⽂，报⽂的⽬的地址是  224.0.0.2 （表示发向⽹段内的所有
路由器）
（ii） 路由器  收到该报⽂后，以  1 秒为间隔连续发送  IGMP  特定组查询报⽂（ 共计发送  2 个），以便确认该⽹络是
否还有  224.1.1.1 组的其他成员。
（iii） 主机  3 仍然是组  224.1.1.1  的成员，因此它⽴即响应这个特定组查询。路由器知道该⽹络中仍然存在该组播
组的成员，于是继续向该⽹络转发  224.1.1.1  的组播数据包。
情况2："
,计算机网络,⽹段中没有该组播组,technical,medium,"（i） 主机  1 要离开组播组  224.1.1.1 ，发送  IGMP  离组报⽂。
（ii） 路由器收到该报⽂后，以  1 秒为间隔连续发送  IGMP  特定组查询报⽂（ 共计发送  2 个）。此时在该⽹段内，
组 224.1.1.1 已经没有其他成员了，因此没有主机响应这个查询。
（iii） ⼀定时间后，路由器认为该⽹段中已经没有  224.1.1.1  组播组成员了，将不会再向这个⽹段转发该组播地址
的 数据包。
注：组播地址 不是⽤于机器 ip地址的，因为组播地址没有⽹络号和主机号，所以跟 dhcp没关系。组播地址⼀般是⽤
于 udp协议，机器发送 UDP组播数据时，⽬标地址填的是组播地址，那么在组播组内的机器都能收到数据包。  是否
加⼊组播组和离开组播组，是由 socket⼀个接⼝实现的，主机 ip是不⽤改变的。"
,计算机网络,数据包表示： “DNS    ⽼⼤哥厉害呀，找到了⽬的地了！我还是很迷茫呀，我要发出去，接下来我需要谁的帮助呢 ?”,technical,medium,"Socket
通过  DNS 获取到  IP 后，就可以把  HTTP 的传输⼯作交给操作系统中的协议栈。协议栈的内部分为⼏个部分，分别
承担不同的⼯作。上下关系是有⼀定的规则的，上⾯的部分会向下⾯的部分委托⼯作，下⾯的部分收到委托的⼯作
并执⾏。
应⽤程序（浏览器）通过调 ⽤ 库，来委托协议栈⼯作。协议栈的上半部分有两块，分别是负责收发数据 的
TCP 和 UDP 协议，它们两会接受应⽤层的委托执⾏收发数据的操作。
协议栈的下⾯⼀半是⽤  IP 协议控制⽹络包收发操作，在互联⽹上传数据时，数据会被切分成⼀块块的⽹络包，⽽
将⽹络包发送给对⽅的操作就是由  IP 负责的。  此外  IP 中还包括  ICMP 协议和  ARP 协议。
ICMP   ⽤于告知⽹络包传送过程中产⽣的错误以及各种控制信息"
,计算机网络,ARP ⽤于根据  IP 地址查询相应的以太⽹  MAC  地址,technical,easy,"IP   下⾯的⽹卡驱动程序负责控制⽹卡硬件，⽽最下⾯的⽹卡则负责完成实际的收发操作，也就是对⽹线中的信号执
⾏发送和接收操作。"
,计算机网络,源地址 IP：即是客户端输出的  IP 地址,technical,easy,"⽬标地址：即通过  DNS  域名解析得到的  Web 服务器  IP
因为  HTTP  是经过  TCP 传输的，所以在  IP 包头的协议号，要填写为  06 （⼗六进制）， 表示协议为  TCP。"
,计算机网络,就会有多个  IP 地址，那  IP 头部的源地址应该选择哪个  IP 呢？,technical,medium,"当存在多个⽹卡时，在填写源地址  IP 时，就需要判断到底应该填写哪个地址。这个判断相当于在多块⽹卡中判断
应该使⽤哪个⼀块⽹卡来发送包。这个时候就需要根据路由表规则，来判断哪⼀个⽹卡作为源地址  IP。
在 Linux  操作系统，我们可以使⽤  route  -n 命令查看当前系统的路由表。
第三条⽬⽐较特殊，它⽬标地址和⼦⽹掩码都是   0.0.0.0   ，这表示默认⽹关，如果其他所有条⽬都⽆法匹配，就会
⾃动匹配这⼀⾏。并且后续就把包发给路由器， Gateway  即是路由器的  IP 地址。"
,计算机网络,能⼒！不会害怕在浩瀚的互联⽹迷茫了！可是⽬的地好远啊，我下⼀站应该去哪呢？ ”,technical,easy,⽣成了  IP 头部之后，接下来⽹络包还需要在  IP 头部的前⾯加上  MAC  头部。
,计算机网络,末尾的  FCS （帧校验序列） ⽤来检查包传输过程是否有损坏,technical,easy,最后⽹卡会将包转为电信号，通过⽹线发送出去。
,计算机网络,⼀个是该设备连接在交换机的哪个端⼝上,technical,easy,交换机根据  MAC 地址表查找  MAC 地址，然后将信号发送到相应的端⼝。
,计算机网络,tcpdump 和Wireshark ，那这两者有什么区别呢？,technical,easy,"两者经常搭配使⽤，先⽤  tcpdump 命令在  Linux 服务器上抓包（保存成 .pcap后缀格式的⽂件）， 接着把抓包的⽂
件拖出到 Windows 电脑后，⽤  Wireshark 可视化分析。"
,计算机网络,TCP连接与断开优化,technical,easy,关于优化 TCP握⼿的⼏个 TCP参数：
,计算机网络,主动⽅的优化,technical,medium,"关闭连接的⽅式通常有两种，分别是  RST 报⽂关闭和  FIN 报⽂关闭。
如果进程异常退出了，内核就会发送   RST  报⽂来关闭，它可以不⾛四次挥⼿流程，是⼀个暴⼒关闭连接的⽅式。
安全关闭连接的⽅式必须通过四次挥⼿，它由进程调⽤  close  和 shutdown  函数发起  FIN 报⽂（ shutdown  参数须
传⼊  SHUT_WR 或者  SHUT_RDWR 才会发送  FIN）。"
,计算机网络,若TIME_WAIT 等待时间过短，被延迟的数据包抵达后会发⽣什么呢？,technical,medium,"TIME_WAIT 设计为 2MSL，⾜以让两个⽅向上的数据包都被丢弃，使得原来连接的数据包在⽹络中都⾃然消失，再
出现的数据包⼀定都是新建⽴连接所产⽣的。
注：
MSL 全称是  Maximum Segment Lifetime，它定义了⼀个报⽂在⽹络中的最⻓⽣存时间（ 报⽂每经过⼀次路由器
的转发， IP 头部的  TTL 字段就会减  1，减到  0 时报⽂  就被丢弃，这就限制了报⽂的最⻓存活时间）。"
,计算机网络,什么是协议⻆度理解的安全可控呢？,technical,medium,"主要有两点：
（1） 只适⽤于连接发起⽅，也就是  C/S 模型中的客户端；
（2） 对应的  TIME_WAIT  状态的连接创建时间超过  1 秒才可以被复⽤。
使⽤这个选项，还有⼀个前提，需要打开对  TCP 时间戳的⽀持（ 对⽅也要打开  ）。
由于引⼊了时间戳，带来了⼀些好处：
1. 我们在前⾯提到的  2MSL  问题就不复存在了 ，因为᯿复的数据包会因为时间戳过期被⾃然丢弃 ；
2. 同时，它还可以防⽌序列号绕回 ，也是因为 ᯿复的数据包会由于时间戳过期被⾃然丢弃 。
时间戳是在  TCP 的选项字段⾥定义的，开启了时间戳功能，在  TCP 报⽂传输的时候会带上发送报⽂的时间戳。"
,计算机网络,接收缓冲区范围调节,technical,easy,"接收缓冲区可以根据系统空闲内存的⼤⼩来调节接收窗⼝：
如果系统的空闲内存很多，就可以⾃动把缓冲区增⼤⼀些，这样传给对⽅的接收窗⼝也会变⼤，因⽽提升发   送⽅发送"
,计算机网络,的传输数据数,technical,easy,"反之，如果系统的内存很紧张，就会减少缓冲区，这虽然会降低传输效率，可以保证更多的并发连接正常⼯作
发送缓冲区的调节功能是⾃动开启的，⽽接收缓冲区则需要配置  tcp_moderate_rcvbuf 为 1 来开启调节功能"
,计算机网络,Linux⽹络协议栈,technical,hard,"从上述⽹络协议栈，可以看出：
收发流程
⽹卡是计算机⾥的⼀个硬件，专⻔负责接收和发送⽹络包，当⽹卡接收到⼀个⽹络包后，会通过  DMA 技术，将⽹
络包放⼊到  Ring Buffer，这个是⼀个环形缓冲区。
1、发送
⾸先，应⽤程序会调⽤   Socket   发送数据包的接⼝，由于这个是系统调⽤，所以会从⽤户态陷⼊到内核态中的
Socket  层，Socket  层会将应⽤层数据拷⻉到  Socket  发送缓冲区中。
接下来，⽹络协议栈从  Socket  发送缓冲区中取出数据包，并按照  TCP/IP  协议栈从上到下逐层处理。
如果使⽤的是  TCP 传输协议发送数据，那么会在传输层增加  TCP 包头，然后交给⽹络层；
⽹络层会给数据包增加  IP 包，然后通过查询路由表确认下⼀跳的  IP，并按照  MTU  ⼤⼩进⾏分⽚。  分⽚后的⽹络
包，就会被送到⽹络接⼝层，在这⾥会通过  ARP 协议获得下⼀跳的  MAC  地址，然后增加帧头和帧尾，放到发包队
列中。
这⼀些准备好后，会触发软中断告诉⽹卡驱动程序，这⾥有新的⽹络包需要发送，最后驱动程序通过  DMA，从发
包"
